year,moth,day,phenomenon,weather_condition,min_temp,med_temp,max_temp,city
2020,7,3,Nessuno ,poco nuvoloso ,22 °C ,26 °C ,31 °C ,Roma
2020,7,4,Pioggia - Temporale  ,poco nuvoloso ,20 °C ,24 °C ,29 °C ,Roma
2020,7,5,Nessuno ,poco nuvoloso ,18 °C ,25 °C ,31 °C ,Roma
2020,7,6,Nessuno ,poco nuvoloso ,20 °C ,26 °C ,32 °C ,Roma
2020,7,7,Nessuno ,sole e caldo ,21 °C ,27 °C ,32 °C ,Roma
2020,7,8,Nessuno ,poco nuvoloso ,21 °C ,25 °C ,30 °C ,Roma
2020,7,9,Nessuno ,poco nuvoloso ,20 °C ,27 °C ,33 °C ,Roma
2020,7,10,Nessuno ,sole e caldo ,22 °C ,27 °C ,33 °C ,Roma
2020,7,11,Nessuno ,sole e caldo ,20 °C ,26 °C ,32 °C ,Roma
2020,7,12,Nessuno ,poco nuvoloso ,21 °C ,26 °C ,31 °C ,Roma
2020,7,13,Nessuno ,poco nuvoloso ,21 °C ,25 °C ,31 °C ,Roma
2020,7,14,Nessuno ,poco nuvoloso ,18 °C ,24 °C ,29 °C ,Roma
2020,7,15,Nessuno ,poco nuvoloso ,20 °C ,24 °C ,28 °C ,Roma
2020,7,16,Nessuno ,poco nuvoloso ,19 °C ,24 °C ,29 °C ,Roma
2020,7,17,Nessuno ,poco nuvoloso ,19 °C ,24 °C ,30 °C ,Roma
2020,7,18,Nessuno ,poco nuvoloso ,19 °C ,24 °C ,29 °C ,Roma
2020,7,19,Nessuno ,poco nuvoloso ,17 °C ,24 °C ,31 °C ,Roma
2020,7,20,Nessuno ,sole e caldo ,19 °C ,25 °C ,31 °C ,Roma
2020,7,21,Nessuno ,poco nuvoloso ,20 °C ,27 °C ,33 °C ,Roma
2020,7,22,Nessuno ,sole e caldo ,21 °C ,28 °C ,34 °C ,Roma
2020,7,23,Nessuno ,sole e caldo ,20 °C ,27 °C ,34 °C ,Roma
2020,7,24,Nessuno ,poco nuvoloso ,21 °C ,26 °C ,31 °C ,Roma
2020,7,25,Nessuno ,poco nuvoloso ,21 °C ,27 °C ,32 °C ,Roma
2020,7,26,Nessuno ,poco nuvoloso ,19 °C ,26 °C ,31 °C ,Roma
2020,7,27,Nessuno ,sole e caldo ,21 °C ,27 °C ,34 °C ,Roma
2020,7,28,Nessuno ,sole e caldo ,21 °C ,28 °C ,34 °C ,Roma
2020,7,29,Nessuno ,sole e caldo ,23 °C ,28 °C ,35 °C ,Roma
2020,7,30,Nessuno ,sole e caldo ,23 °C ,30 °C ,37 °C ,Roma
2020,7,31,Nessuno ,sole e caldo ,23 °C ,29 °C ,37 °C ,Roma
2020,8,1,Nebbia  ,sole e caldo ,24 °C ,32 °C ,35 °C ,Roma
2020,8,2,Nessuno ,sole e caldo ,25 °C ,29 °C ,33 °C ,Roma
2020,8,3,Nessuno ,poco nuvoloso ,23 °C ,27 °C ,32 °C ,Roma
2020,8,4,Pioggia  ,poco nuvoloso ,22 °C ,24 °C ,27 °C ,Roma
2020,8,5,Pioggia  ,poco nuvoloso ,19 °C ,24 °C ,30 °C ,Roma
2020,8,6,Nessuno ,poco nuvoloso ,18 °C ,24 °C ,31 °C ,Roma
2020,8,7,Nessuno ,poco nuvoloso ,21 °C ,26 °C ,31 °C ,Roma
2020,8,8,Nessuno ,poco nuvoloso ,21 °C ,28 °C ,35 °C ,Roma
2020,8,9,Pioggia - Temporale  ,poco nuvoloso ,22 °C ,29 °C ,36 °C ,Roma
2020,8,10,Nessuno ,poco nuvoloso ,21 °C ,28 °C ,34 °C ,Roma
2020,8,11,Nessuno ,sole e caldo ,23 °C ,28 °C ,34 °C ,Roma
2020,8,12,Nessuno ,sole e caldo ,21 °C ,28 °C ,34 °C ,Roma
2020,8,13,Nessuno ,sole e caldo ,21 °C ,28 °C ,35 °C ,Roma
2020,8,14,Nessuno ,poco nuvoloso ,21 °C ,27 °C ,33 °C ,Roma
2020,8,15,Nessuno ,poco nuvoloso ,23 °C ,28 °C ,34 °C ,Roma
2020,8,16,Nessuno ,sole e caldo ,20 °C ,27 °C ,33 °C ,Roma
2020,8,17,Nessuno ,poco nuvoloso ,22 °C ,27 °C ,32 °C ,Roma
2020,8,18,Nessuno ,poco nuvoloso ,23 °C ,26 °C ,30 °C ,Roma
2020,8,19,Nessuno ,sole e caldo ,20 °C ,26 °C ,33 °C ,Roma
2020,8,20,Nessuno ,sole e caldo ,21 °C ,27 °C ,33 °C ,Roma
2020,8,21,Nessuno ,sole e caldo ,21 °C ,28 °C ,35 °C ,Roma
2020,8,22,Nessuno ,sole e caldo ,20 °C ,27 °C ,34 °C ,Roma
2020,8,23,Nessuno ,poco nuvoloso ,21 °C ,27 °C ,35 °C ,Roma
2020,8,24,Nessuno ,poco nuvoloso ,22 °C ,26 °C ,30 °C ,Roma
2020,8,25,Nessuno ,sole e caldo ,20 °C ,26 °C ,32 °C ,Roma
2020,8,26,Nessuno ,sole e caldo ,22 °C ,26 °C ,33 °C ,Roma
2020,8,27,Nessuno ,poco nuvoloso ,22 °C ,26 °C ,30 °C ,Roma
2020,8,28,Nessuno ,sole e caldo ,22 °C ,27 °C ,32 °C ,Roma
2020,8,29,Nessuno ,poco nuvoloso ,22 °C ,28 °C ,33 °C ,Roma
2020,8,30,Pioggia - Temporale  ,poco nuvoloso ,25 °C ,28 °C ,31 °C ,Roma
2020,8,31,Pioggia  ,pioggia e schiarite ,18 °C ,20 °C ,24 °C ,Roma
2020,9,1,Nessuno ,poco nuvoloso ,14 °C ,20 °C ,27 °C ,Roma
2020,9,2,Nessuno ,poco nuvoloso ,16 °C ,22 °C ,28 °C ,Roma
2020,9,3,Nessuno ,poco nuvoloso ,17 °C ,23 °C ,28 °C ,Roma
2020,9,4,Nessuno ,poco nuvoloso ,18 °C ,23 °C ,29 °C ,Roma
2020,9,5,Nessuno ,sereno ,18 °C ,24 °C ,29 °C ,Roma
2020,9,6,Nessuno ,poco nuvoloso ,19 °C ,24 °C ,29 °C ,Roma
2020,9,7,Nessuno ,poco nuvoloso ,17 °C ,24 °C ,30 °C ,Roma
2020,9,8,Nessuno ,poco nuvoloso ,20 °C ,26 °C ,32 °C ,Roma
2020,9,9,Nessuno ,sole e caldo ,21 °C ,26 °C ,32 °C ,Roma
2020,9,10,Nessuno ,poco nuvoloso ,20 °C ,26 °C ,33 °C ,Roma
2020,9,11,Pioggia - Temporale  ,poco nuvoloso ,20 °C ,24 °C ,29 °C ,Roma
2020,9,12,Nessuno ,poco nuvoloso ,19 °C ,25 °C ,31 °C ,Roma
2020,9,13,Nessuno ,poco nuvoloso ,20 °C ,26 °C ,34 °C ,Roma
2020,9,14,Nessuno ,sole e caldo ,21 °C ,27 °C ,34 °C ,Roma
2020,9,15,Pioggia - Temporale  ,poco nuvoloso ,20 °C ,26 °C ,32 °C ,Roma
2020,9,16,Nessuno ,poco nuvoloso ,20 °C ,25 °C ,32 °C ,Roma
2020,9,17,Nessuno ,sole e caldo ,19 °C ,25 °C ,32 °C ,Roma
2020,9,18,Nessuno ,sole e caldo ,20 °C ,25 °C ,32 °C ,Roma
2020,9,19,Nessuno ,sereno ,20 °C ,24 °C ,30 °C ,Roma
2020,9,20,Nessuno ,poco nuvoloso ,19 °C ,24 °C ,30 °C ,Roma
2020,9,21,Pioggia - Temporale  ,poco nuvoloso ,21 °C ,23 °C ,27 °C ,Roma
2020,9,22,Pioggia - Temporale  ,poco nuvoloso ,19 °C ,23 °C ,27 °C ,Roma
2020,9,23,Pioggia - Temporale  ,temporale e schiarite ,16 °C ,20 °C ,23 °C ,Roma
2020,9,24,Pioggia  ,poco nuvoloso ,16 °C ,22 °C ,27 °C ,Roma
2020,9,25,Pioggia - Temporale  ,poco nuvoloso ,14 °C ,22 °C ,25 °C ,Roma
2020,9,26,Pioggia - Temporale  ,temporale e schiarite ,12 °C ,14 °C ,18 °C ,Roma
2020,9,27,Pioggia - Temporale  ,pioggia e schiarite ,12 °C ,13 °C ,17 °C ,Roma
2020,9,28,Pioggia  ,pioggia e schiarite ,10 °C ,13 °C ,18 °C ,Roma
2020,9,29,Nessuno ,sereno ,9 °C ,15 °C ,22 °C ,Roma
2020,9,30,Nessuno ,poco nuvoloso ,12 °C ,17 °C ,23 °C ,Roma
2020,10,1,Nessuno ,poco nuvoloso ,13 °C ,17 °C ,22 °C ,Roma
2020,10,2,Nessuno ,poco nuvoloso ,15 °C ,19 °C ,22 °C ,Roma
2020,10,3,Pioggia  ,poco nuvoloso ,15 °C ,21 °C ,24 °C ,Roma
2020,10,4,Pioggia  ,poco nuvoloso ,14 °C ,18 °C ,21 °C ,Roma
2020,10,5,Pioggia  ,poco nuvoloso ,16 °C ,19 °C ,22 °C ,Roma
2020,10,6,Nessuno ,poco nuvoloso ,13 °C ,17 °C ,22 °C ,Roma
2020,10,7,Pioggia  ,pioggia e schiarite ,15 °C ,18 °C ,22 °C ,Roma
2020,10,8,Nessuno ,sereno ,11 °C ,17 °C ,23 °C ,Roma
2020,10,9,Nessuno ,sereno ,10 °C ,16 °C ,23 °C ,Roma
2020,10,10,Nessuno ,poco nuvoloso ,11 °C ,17 °C ,22 °C ,Roma
2020,10,11,Pioggia  ,pioggia e schiarite ,14 °C ,16 °C ,18 °C ,Roma
2020,10,12,Pioggia  ,pioggia e schiarite ,11 °C ,14 °C ,17 °C ,Roma
2020,10,13,Nessuno ,sereno ,9 °C ,13 °C ,18 °C ,Roma
2020,10,14,Pioggia - Temporale  ,temporale e schiarite ,14 °C ,16 °C ,19 °C ,Roma
2020,10,15,Pioggia  ,pioggia e schiarite ,13 °C ,16 °C ,19 °C ,Roma
2020,10,16,Pioggia  ,pioggia e schiarite ,11 °C ,13 °C ,16 °C ,Roma
2020,10,17,Pioggia  ,poco nuvoloso ,10 °C ,14 °C ,18 °C ,Roma
2020,10,18,Nessuno ,poco nuvoloso ,8 °C ,14 °C ,19 °C ,Roma
2020,10,19,Nessuno ,poco nuvoloso ,8 °C ,14 °C ,20 °C ,Roma
2020,10,20,Nessuno ,sereno ,8 °C ,14 °C ,20 °C ,Roma
2020,10,21,Nessuno ,poco nuvoloso ,8 °C ,15 °C ,21 °C ,Roma
2020,10,22,Nessuno ,poco nuvoloso ,9 °C ,15 °C ,22 °C ,Roma
2020,10,23,Nessuno ,poco nuvoloso ,13 °C ,17 °C ,21 °C ,Roma
2020,10,24,Pioggia  ,pioggia e schiarite ,15 °C ,18 °C ,20 °C ,Roma
2020,10,25,Nessuno ,poco nuvoloso ,11 °C ,15 °C ,20 °C ,Roma
2020,10,26,Pioggia  ,poco nuvoloso ,14 °C ,17 °C ,19 °C ,Roma
2020,10,27,Pioggia  ,poco nuvoloso ,11 °C ,15 °C ,19 °C ,Roma
2020,10,28,Nessuno ,sereno ,9 °C ,13 °C ,19 °C ,Roma
2020,10,29,Nessuno ,poco nuvoloso ,7 °C ,13 °C ,19 °C ,Roma
2020,10,30,Nessuno ,sereno ,10 °C ,14 °C ,19 °C ,Roma
2020,10,31,Nessuno ,poco nuvoloso ,9 °C ,14 °C ,20 °C ,Roma
2020,11,1,Nessuno ,poco nuvoloso ,13 °C ,15 °C ,19 °C ,Roma
2020,11,2,Nessuno ,poco nuvoloso ,12 °C ,15 °C ,18 °C ,Roma
2020,11,3,Nessuno ,sereno ,8 °C ,14 °C ,20 °C ,Roma
2020,11,4,Nessuno ,poco nuvoloso ,10 °C ,15 °C ,19 °C ,Roma
2020,11,5,Nessuno ,poco nuvoloso ,14 °C ,16 °C ,19 °C ,Roma
2020,11,6,Nessuno ,poco nuvoloso ,11 °C ,15 °C ,21 °C ,Roma
2020,11,7,Nessuno ,poco nuvoloso ,10 °C ,14 °C ,20 °C ,Roma
2020,11,8,Nessuno ,sereno ,8 °C ,13 °C ,19 °C ,Roma
2020,11,9,Nessuno ,sereno ,8 °C ,14 °C ,20 °C ,Roma
2020,11,10,Nessuno ,sereno ,8 °C ,14 °C ,20 °C ,Roma
2020,11,11,Nessuno ,poco nuvoloso ,9 °C ,14 °C ,19 °C ,Roma
2020,11,12,Nessuno ,poco nuvoloso ,9 °C ,14 °C ,20 °C ,Roma
2020,11,13,Nessuno ,poco nuvoloso ,10 °C ,15 °C ,20 °C ,Roma
2020,11,14,Pioggia  ,pioggia e schiarite ,13 °C ,15 °C ,18 °C ,Roma
2020,11,15,Nessuno ,poco nuvoloso ,11 °C ,15 °C ,20 °C ,Roma
2020,11,16,Pioggia  ,pioggia e schiarite ,13 °C ,17 °C ,19 °C ,Roma
2020,11,17,Nessuno ,sereno ,10 °C ,14 °C ,18 °C ,Roma
2020,11,18,Nessuno ,sereno ,10 °C ,14 °C ,20 °C ,Roma
2020,11,19,Nessuno ,sereno ,8 °C ,13 °C ,18 °C ,Roma
2020,11,20,Pioggia  ,pioggia e schiarite ,12 °C ,14 °C ,16 °C ,Roma
2020,11,21,Nessuno ,sereno ,7 °C ,12 °C ,16 °C ,Roma
2020,11,22,Nessuno ,sereno ,4 °C ,9 °C ,14 °C ,Roma
2020,11,23,Nessuno ,sereno ,4 °C ,9 °C ,16 °C ,Roma
2020,11,24,Nessuno ,sereno ,5 °C ,10 °C ,14 °C ,Roma
2020,11,25,Nessuno ,poco nuvoloso ,6 °C ,11 °C ,16 °C ,Roma
2020,11,26,Nessuno ,sereno ,4 °C ,10 °C ,16 °C ,Roma
2020,11,27,Nessuno ,poco nuvoloso ,7 °C ,12 °C ,18 °C ,Roma
2020,11,28,Pioggia  ,poco nuvoloso ,10 °C ,14 °C ,17 °C ,Roma
2020,11,29,Pioggia  ,pioggia e schiarite ,10 °C ,12 °C ,15 °C ,Roma
2020,11,30,Nessuno ,sereno ,6 °C ,11 °C ,17 °C ,Roma
2020,12,1,Pioggia  ,pioggia e schiarite ,6 °C ,10 °C ,14 °C ,Roma
2020,12,2,Pioggia  ,pioggia e schiarite ,7 °C ,10 °C ,14 °C ,Roma
2020,12,3,Pioggia  ,poco nuvoloso ,6 °C ,9 °C ,14 °C ,Roma
2020,12,4,Pioggia  ,poco nuvoloso ,3 °C ,10 °C ,14 °C ,Roma
2020,12,5,Pioggia  ,pioggia e schiarite ,14 °C ,16 °C ,17 °C ,Roma
2020,12,6,Pioggia - Temporale  ,pioggia e schiarite ,6 °C ,10 °C ,13 °C ,Roma
2020,12,7,Pioggia  ,poco nuvoloso ,8 °C ,11 °C ,13 °C ,Roma
2020,12,8,Pioggia - Temporale  ,pioggia e schiarite ,9 °C ,12 °C ,14 °C ,Roma
2020,12,9,Pioggia  ,pioggia e schiarite ,8 °C ,10 °C ,13 °C ,Roma
2020,12,10,Pioggia  ,pioggia debole ,7 °C ,9 °C ,12 °C ,Roma
2020,12,11,Pioggia  ,pioggia e schiarite ,6 °C ,9 °C ,12 °C ,Roma
2020,12,12,Pioggia  ,poco nuvoloso ,3 °C ,8 °C ,13 °C ,Roma
2020,12,13,Nessuno ,sereno ,4 °C ,7 °C ,13 °C ,Roma
2020,12,14,Nessuno ,sereno ,3 °C ,8 °C ,14 °C ,Roma
2020,12,15,Nessuno ,sereno ,2 °C ,7 °C ,14 °C ,Roma
2020,12,16,Nessuno ,sereno ,3 °C ,8 °C ,15 °C ,Roma
2020,12,17,Nessuno ,sereno ,3 °C ,8 °C ,15 °C ,Roma
2020,12,18,Nessuno ,sereno ,3 °C ,8 °C ,16 °C ,Roma
2020,12,19,Nebbia  ,poco nuvoloso ,3 °C ,8 °C ,13 °C ,Roma
2020,12,20,Nebbia  ,sereno ,4 °C ,8 °C ,15 °C ,Roma
2020,12,21,Nessuno ,sereno ,4 °C ,8 °C ,15 °C ,Roma
2020,12,22,Nessuno ,poco nuvoloso ,5 °C ,9 °C ,15 °C ,Roma
2020,12,23,Nessuno ,poco nuvoloso ,7 °C ,11 °C ,14 °C ,Roma
2020,12,24,Nessuno ,nubi sparse ,12 °C ,14 °C ,16 °C ,Roma
2020,12,25,Pioggia  ,pioggia e schiarite ,9 °C ,12 °C ,14 °C ,Roma
2020,12,26,Pioggia  ,pioggia e schiarite ,5 °C ,7 °C ,9 °C ,Roma
2020,12,27,Nessuno ,poco nuvoloso ,3 °C ,6 °C ,10 °C ,Roma
2020,12,28,Pioggia  ,poco nuvoloso ,5 °C ,10 °C ,13 °C ,Roma
2020,12,29,Pioggia  ,pioggia e schiarite ,9 °C ,11 °C ,14 °C ,Roma
2020,12,30,Pioggia  ,poco nuvoloso ,7 °C ,9 °C ,12 °C ,Roma
2020,12,31,Pioggia  ,poco nuvoloso ,3 °C ,7 °C ,11 °C ,Roma
2021,1,1,Pioggia  ,pioggia e schiarite ,4 °C ,9 °C ,12 °C ,Roma
2021,1,2,Pioggia - Temporale  ,temporale e schiarite ,8 °C ,10 °C ,13 °C ,Roma
2021,1,3,Pioggia - Temporale  ,pioggia debole ,5 °C ,7 °C ,9 °C ,Roma
2021,1,4,Pioggia - Temporale  ,pioggia debole ,4 °C ,7 °C ,11 °C ,Roma
2021,1,5,Pioggia - Temporale  ,pioggia e schiarite ,6 °C ,8 °C ,10 °C ,Roma
2021,1,6,Nessuno ,poco nuvoloso ,4 °C ,8 °C ,11 °C ,Roma
2021,1,7,Pioggia  ,pioggia e schiarite ,2 °C ,5 °C ,8 °C ,Roma
2021,1,8,Nessuno ,sereno ,3 °C ,6 °C ,8 °C ,Roma
2021,1,9,Pioggia  ,pioggia e schiarite ,4 °C ,6 °C ,9 °C ,Roma
2021,1,10,Pioggia  ,pioggia e schiarite ,4 °C ,7 °C ,10 °C ,Roma
2021,1,11,Pioggia  ,poco nuvoloso ,2 °C ,5 °C ,7 °C ,Roma
2021,1,12,Nessuno ,poco nuvoloso ,1 °C ,5 °C ,11 °C ,Roma
2021,1,13,Nessuno ,sereno ,0 °C ,5 °C ,12 °C ,Roma
2021,1,15,Nessuno ,poco nuvoloso ,3 °C ,8 °C ,11 °C ,Roma
2021,1,16,Nessuno ,sereno ,1 °C ,4 °C ,10 °C ,Roma
2021,1,17,Pioggia  ,pioggia e schiarite ,-2 °C ,2 °C ,7 °C ,Roma
2021,1,18,Nessuno ,sereno ,-1 °C ,5 °C ,12 °C ,Roma
2021,1,19,Nessuno ,poco nuvoloso ,-1 °C ,6 °C ,12 °C ,Roma
2021,1,20,Pioggia  ,poco nuvoloso ,6 °C ,10 °C ,12 °C ,Roma
2021,1,21,Nessuno ,poco nuvoloso ,12 °C ,13 °C ,15 °C ,Roma
2021,1,22,Pioggia - Temporale  ,pioggia e schiarite ,9 °C ,13 °C ,14 °C ,Roma
2021,1,23,Pioggia - Temporale  ,pioggia e schiarite ,8 °C ,11 °C ,13 °C ,Roma
2021,1,24,Pioggia  ,pioggia debole ,4 °C ,10 °C ,13 °C ,Roma
2021,1,25,Pioggia  ,pioggia e schiarite ,3 °C ,9 °C ,13 °C ,Roma
2021,1,26,Nessuno ,sereno ,2 °C ,6 °C ,11 °C ,Roma
2021,1,27,Nessuno ,poco nuvoloso ,-2 °C ,4 °C ,11 °C ,Roma
2021,1,28,Nessuno ,poco nuvoloso ,-1 °C ,6 °C ,12 °C ,Roma
2021,1,29,Pioggia  ,poco nuvoloso ,6 °C ,11 °C ,14 °C ,Roma
2021,1,30,Pioggia  ,poco nuvoloso ,6 °C ,12 °C ,15 °C ,Roma
2021,1,31,Pioggia  ,pioggia e schiarite ,9 °C ,12 °C ,14 °C ,Roma
2021,2,1,Pioggia  ,poco nuvoloso ,6 °C ,10 °C ,15 °C ,Roma
2021,2,2,Nessuno ,poco nuvoloso ,8 °C ,11 °C ,16 °C ,Roma
2021,2,3,Nessuno ,poco nuvoloso ,8 °C ,12 °C ,15 °C ,Roma
2021,2,4,Nessuno ,poco nuvoloso ,8 °C ,13 °C ,17 °C ,Roma
2021,2,5,Nessuno ,sereno ,6 °C ,13 °C ,19 °C ,Roma
2021,2,6,Nessuno ,sereno ,8 °C ,15 °C ,21 °C ,Roma
2021,2,7,Pioggia  ,pioggia e schiarite ,12 °C ,15 °C ,21 °C ,Roma
2021,2,8,Pioggia  ,poco nuvoloso ,9 °C ,11 °C ,14 °C ,Roma
2021,2,9,Pioggia  ,pioggia e schiarite ,11 °C ,13 °C ,14 °C ,Roma
2021,2,10,Pioggia  ,pioggia e schiarite ,10 °C ,13 °C ,15 °C ,Roma
2021,2,11,Nebbia  ,poco nuvoloso ,6 °C ,10 °C ,16 °C ,Roma
2021,2,12,Pioggia  ,poco nuvoloso ,5 °C ,10 °C ,15 °C ,Roma
2021,2,13,Pioggia  ,pioggia e schiarite ,0 °C ,6 °C ,10 °C ,Roma
2021,2,14,Nessuno ,poco nuvoloso ,0 °C ,2 °C ,7 °C ,Roma
2021,2,15,Nessuno ,sereno ,-2 °C ,4 °C ,9 °C ,Roma
2021,2,16,Nessuno ,poco nuvoloso ,-2 °C ,5 °C ,10 °C ,Roma
2021,2,17,Pioggia  ,nubi sparse ,6 °C ,9 °C ,12 °C ,Roma
2021,2,18,Nessuno ,poco nuvoloso ,4 °C ,10 °C ,15 °C ,Roma
2021,2,19,Nessuno ,poco nuvoloso ,4 °C ,9 °C ,14 °C ,Roma
2021,2,20,Nessuno ,poco nuvoloso ,9 °C ,12 °C ,16 °C ,Roma
2021,2,21,Nessuno ,sereno ,4 °C ,10 °C ,17 °C ,Roma
2021,2,22,Nessuno ,poco nuvoloso ,5 °C ,11 °C ,17 °C ,Roma
2021,2,23,Nebbia  ,nebbia al mattino ,7 °C ,11 °C ,18 °C ,Roma
2021,2,24,Nessuno ,sereno ,6 °C ,12 °C ,19 °C ,Roma
2021,2,25,Nessuno ,sereno ,6 °C ,12 °C ,19 °C ,Roma
2021,2,26,Nebbia  ,sereno ,6 °C ,11 °C ,17 °C ,Roma
2021,2,27,Nebbia  ,nebbia al mattino ,8 °C ,10 °C ,14 °C ,Roma
2021,2,28,Nessuno ,sereno ,5 °C ,11 °C ,18 °C ,Roma
2021,3,1,Nessuno ,poco nuvoloso ,5 °C ,10 °C ,16 °C ,Roma
2021,3,2,Nessuno ,sereno ,4 °C ,10 °C ,17 °C ,Roma
2021,3,3,Nessuno ,sereno ,4 °C ,11 °C ,17 °C ,Roma
2021,3,4,Nessuno ,poco nuvoloso ,4 °C ,10 °C ,15 °C ,Roma
2021,3,5,Nessuno ,poco nuvoloso ,7 °C ,11 °C ,14 °C ,Roma
2021,3,6,Pioggia  ,poco nuvoloso ,9 °C ,12 °C ,15 °C ,Roma
2021,3,7,Pioggia  ,pioggia e schiarite ,8 °C ,10 °C ,13 °C ,Roma
2021,3,8,Pioggia  ,pioggia e schiarite ,9 °C ,10 °C ,11 °C ,Roma
2021,3,9,Pioggia - Temporale  ,pioggia e schiarite ,8 °C ,10 °C ,14 °C ,Roma
2021,3,10,Nessuno ,poco nuvoloso ,5 °C ,10 °C ,15 °C ,Roma
2021,3,11,Nessuno ,poco nuvoloso ,1 °C ,9 °C ,15 °C ,Roma
2021,3,12,Pioggia  ,poco nuvoloso ,12 °C ,13 °C ,15 °C ,Roma
2021,3,13,Nessuno ,poco nuvoloso ,11 °C ,14 °C ,17 °C ,Roma
2021,3,14,Pioggia  ,poco nuvoloso ,7 °C ,12 °C ,16 °C ,Roma
2021,3,15,Nessuno ,poco nuvoloso ,3 °C ,9 °C ,15 °C ,Roma
2021,3,16,Nessuno ,poco nuvoloso ,3 °C ,8 °C ,13 °C ,Roma
2021,3,17,Nessuno ,poco nuvoloso ,1 °C ,7 °C ,14 °C ,Roma
2021,3,18,Nessuno ,poco nuvoloso ,2 °C ,8 °C ,13 °C ,Roma
2021,3,19,Nessuno ,poco nuvoloso ,1 °C ,7 °C ,12 °C ,Roma
2021,3,20,Nessuno ,poco nuvoloso ,5 °C ,9 °C ,14 °C ,Roma
2021,3,21,Nessuno ,poco nuvoloso ,4 °C ,9 °C ,13 °C ,Roma
2021,3,22,Nessuno ,poco nuvoloso ,2 °C ,8 °C ,15 °C ,Roma
2021,3,23,Nessuno ,poco nuvoloso ,5 °C ,8 °C ,13 °C ,Roma
2021,3,24,Nessuno ,sereno ,1 °C ,9 °C ,16 °C ,Roma
2021,3,25,Nessuno ,sereno ,2 °C ,10 °C ,16 °C ,Roma
2021,3,26,Nessuno ,poco nuvoloso ,6 °C ,12 °C ,16 °C ,Roma
2021,3,27,Nessuno ,poco nuvoloso ,8 °C ,13 °C ,17 °C ,Roma
2021,3,28,Nessuno ,sereno ,7 °C ,13 °C ,18 °C ,Roma
2021,3,29,Nessuno ,sereno ,6 °C ,13 °C ,20 °C ,Roma
2021,3,30,Nessuno ,sereno ,8 °C ,15 °C ,22 °C ,Roma
2021,3,31,Nessuno ,sereno ,8 °C ,15 °C ,23 °C ,Roma
2021,4,1,Nebbia  ,nebbia al mattino ,9 °C ,15 °C ,20 °C ,Roma
2021,4,2,Nebbia  ,nebbia al mattino ,9 °C ,14 °C ,20 °C ,Roma
2021,4,3,Pioggia  ,pioggia e schiarite ,8 °C ,14 °C ,19 °C ,Roma
2021,4,4,Pioggia  ,poco nuvoloso ,11 °C ,14 °C ,18 °C ,Roma
2021,4,5,Nessuno ,poco nuvoloso ,8 °C ,12 °C ,16 °C ,Roma
2021,4,6,Nessuno ,poco nuvoloso ,7 °C ,12 °C ,17 °C ,Roma
2021,4,7,Nessuno ,poco nuvoloso ,4 °C ,8 °C ,13 °C ,Roma
2021,4,8,Nessuno ,sereno ,0 °C ,8 °C ,14 °C ,Roma
2021,4,9,Nessuno ,sereno ,1 °C ,9 °C ,16 °C ,Roma
2021,4,10,Pioggia  ,poco nuvoloso ,7 °C ,12 °C ,15 °C ,Roma
2021,4,11,Pioggia  ,poco nuvoloso ,11 °C ,14 °C ,16 °C ,Roma
2021,4,12,Pioggia  ,pioggia e schiarite ,10 °C ,13 °C ,16 °C ,Roma
2021,4,13,Pioggia  ,poco nuvoloso ,8 °C ,11 °C ,16 °C ,Roma
2021,4,14,Nebbia  ,poco nuvoloso ,4 °C ,10 °C ,14 °C ,Roma
2021,4,15,Nessuno ,poco nuvoloso ,7 °C ,11 °C ,15 °C ,Roma
2021,4,16,Pioggia  ,poco nuvoloso ,5 °C ,11 °C ,16 °C ,Roma
2021,4,17,Nessuno ,poco nuvoloso ,6 °C ,12 °C ,17 °C ,Roma
2021,4,18,Pioggia - Temporale  ,temporale e schiarite ,6 °C ,10 °C ,15 °C ,Roma
2021,4,19,Pioggia - Temporale  ,temporale e schiarite ,6 °C ,8 °C ,14 °C ,Roma
2021,4,20,Pioggia  ,poco nuvoloso ,5 °C ,11 °C ,16 °C ,Roma
2021,4,21,Nessuno ,poco nuvoloso ,6 °C ,13 °C ,17 °C ,Roma
2021,4,22,Pioggia  ,pioggia e schiarite ,10 °C ,13 °C ,16 °C ,Roma
2021,4,23,Pioggia - Temporale  ,poco nuvoloso ,9 °C ,14 °C ,20 °C ,Roma
2021,4,24,Nessuno ,sereno ,8 °C ,15 °C ,22 °C ,Roma
2021,4,25,Nessuno ,poco nuvoloso ,9 °C ,15 °C ,20 °C ,Roma
2021,4,26,Nessuno ,poco nuvoloso ,9 °C ,16 °C ,21 °C ,Roma
2021,4,27,Pioggia  ,pioggia e schiarite ,14 °C ,17 °C ,20 °C ,Roma
2021,4,28,Pioggia  ,pioggia e schiarite ,14 °C ,16 °C ,19 °C ,Roma
2021,4,29,Pioggia  ,pioggia e schiarite ,12 °C ,16 °C ,19 °C ,Roma
2021,4,30,Nessuno ,sereno ,11 °C ,19 °C ,26 °C ,Roma
2021,5,1,Pioggia  ,poco nuvoloso ,15 °C ,18 °C ,21 °C ,Roma
2021,5,2,Nessuno ,poco nuvoloso ,13 °C ,15 °C ,17 °C ,Roma
2021,5,3,Nessuno ,poco nuvoloso ,11 °C ,15 °C ,19 °C ,Roma
